Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
11/6/2023,Lunch,878.5,29.6,1.5,0,0,0,25,650,635,126.8,3.3,23.3,26.3,4,0,11,6.5,
11/6/2023,Morning,148.3,5.7,1.3,0.2,2,0,35.8,267.5,66.7,19.7,2,4,5.3,4.2,0,4.5,1,
11/6/2023,PreWorkout,357.5,0.6,0,0,0,0,0,555,100,53.8,1.3,14.3,31.3,0,10,15,2.5,
11/7/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/7/2023,Dinner,735.4,25.8,9,0.3,2.5,0,107.5,2113.8,834.6,86.2,14.3,16.1,33.5,2,0,14.6,22.6,
11/7/2023,Evening,299.7,3,1.5,0,0,0,5,325.5,220,41.6,1.4,19.3,26.4,0,8,25.1,18,
11/7/2023,Lunch,409.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,47.3,1.9,20.7,30.8,10,0,11,4.8,
11/7/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/7/2023,PreWorkout,561.2,5.5,1.5,1,1,0,12.5,1967.5,320,94.1,4,31,36,20,30,47,41,
11/8/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/8/2023,Dinner,595.4,23.8,9,0.3,3,0,107.5,1923.8,784.6,66.2,16.3,13.1,33.5,2,0,22.6,25.3,
11/8/2023,Evening,354.7,3,1.5,0,0,0,5,390.5,270,42.1,1.4,19.3,38.9,0,13,30.1,18,
11/8/2023,Lunch,409.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,47.3,1.9,20.7,30.8,10,0,11,4.8,
11/8/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/8/2023,PreWorkout,451.2,5.5,1.5,1,1,0,12.5,1837.5,220,93.1,4,31,11,20,20,37,41,
11/9/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/9/2023,Dinner,430.8,15,9.4,0,0,0,46.8,1067.6,134.9,50.6,3.7,9.4,22.5,0,0,46.8,11.2,
11/9/2023,Evening,266.7,3,1.5,0,0,0,5,286.5,190,41.3,1.4,19.3,18.9,0,5,22.1,18,
11/9/2023,Lunch,469.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,61.3,1.9,33.7,30.8,10,0,11,4.8,
11/9/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/9/2023,PreWorkout,510.4,6,1.5,1.2,1.2,0,12.5,735.3,320,78.8,4.7,35.3,37.1,23.6,33.6,50.6,47.2,
11/10/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/10/2023,Dinner,430.8,15,9.4,0,0,0,46.8,1067.6,134.9,50.6,3.7,9.4,22.5,0,0,46.8,11.2,
11/10/2023,Evening,376.7,3,1.5,0,0,0,5,416.5,290,42.3,1.4,19.3,43.9,0,15,32.1,18,
11/10/2023,Lunch,349.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,33.3,1.9,7.7,30.8,10,0,11,4.8,
11/10/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/10/2023,PreWorkout,501.6,6,1.5,1.2,1.2,0,12.5,1920.3,220,103.9,4.7,35.3,12.1,23.6,23.6,40.6,48.2,
11/11/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/11/2023,Dinner,430.8,15,9.4,0,0,0,46.8,1067.6,134.9,50.6,3.7,9.4,22.5,0,0,46.8,11.2,
11/11/2023,Evening,210,2,1.5,0,0,0,5,170,240,16,0,13,30,0,10,18,4,
11/11/2023,Lunch,295,4.5,1.5,1.8,1,0,0,290,125,36,0.5,15,26.5,0,10,10.5,4.2,
11/11/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/11/2023,PreWorkout,731.6,15,5,1.2,1.2,0,12.5,2110.3,330,130.9,9.7,47.3,20.1,23.6,23.6,42,53.8,
11/12/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/12/2023,Dinner,406,14.5,7.3,0,0,0,58,1145.5,0,46.4,1.5,2.9,21.8,5.8,0,36.3,21.8,
11/12/2023,Evening,210,2,1.5,0,0,0,5,170,240,16,0,13,30,0,10,18,4,
11/12/2023,Lunch,409.2,12.5,5,0,0,0,92.5,411.5,543.3,39.2,3.9,1.8,29.7,0,0,11.2,9.3,
11/12/2023,Morning,440,9.5,3.3,2.5,1.5,0,0,440,135,61,0.5,28,28,0,10,10.5,4.2,
11/12/2023,PreWorkout,530.8,11.6,2.8,0.2,2,0,35.8,618.8,180.7,89.5,18.9,19,27.1,4.2,0,7.1,26.1,
11/13/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/13/2023,Dinner,408.9,15.5,7.1,0,0,0,49.3,902.4,296.1,46.5,1.4,12.7,22.6,0,0,31,18,
11/13/2023,Evening,330,2,1.5,0,0,0,5,170,240,44,0,39,30,0,10,18,4,
11/13/2023,Lunch,349.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,33.3,1.9,7.7,30.8,10,0,11,4.8,
11/13/2023,Morning,185,4.5,1.5,1.8,1,0,0,160,25,35,0.5,15,1.5,0,0,0.5,4.2,
11/13/2023,PreWorkout,640.4,9,2.5,1.2,1.2,0,12.5,875.3,320,104.8,4.7,48.3,38.1,23.6,33.6,50.6,47.2,
11/14/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/14/2023,Dinner,408.9,15.5,7.1,0,0,0,49.3,902.4,296.1,46.5,1.4,12.7,22.6,0,0,31,18,
11/14/2023,Evening,385,2,1.5,0,0,0,5,235,290,44.5,0,39,42.5,0,15,23,4,
11/14/2023,Lunch,349.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,33.3,1.9,7.7,30.8,10,0,11,4.8,
11/14/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/14/2023,PreWorkout,501.6,6,1.5,1.2,1.2,0,12.5,1920.3,220,103.9,4.7,35.3,12.1,23.6,23.6,40.6,48.2,
11/15/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/15/2023,Dinner,659.4,20.5,7,1,0,0,100,2148.8,742.5,79.6,8.6,15.1,36.5,0,0,12.6,19.3,
11/15/2023,Evening,270,2,1.5,0,0,0,5,170,240,30,0,26,30,0,10,18,4,
11/15/2023,Lunch,349.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,33.3,1.9,7.7,30.8,10,0,11,4.8,
11/15/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/15/2023,PreWorkout,435.3,6,2.2,1.4,1.3,0,12.5,1622.1,880.6,92,7.6,21.2,12.4,15.7,21.1,34.6,90.9,
11/17/2023,Breakfast,397.1,9.7,3,2.5,2.7,0,10,325.5,298,48.4,6.5,10.3,27.3,1,0,16.9,7.1,
11/17/2023,Lunch,349.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,33.3,1.9,7.7,30.8,10,0,11,4.8,
11/17/2023,Morning,495,11,3.8,4.3,2.5,0,0,460,160,70,1,30,28.5,0,10,11,8.4,
11/18/2023,Breakfast,397.1,9.7,3,2.5,2.7,0,10,325.5,298,48.4,6.5,10.3,27.3,1,0,16.9,7.1,
11/18/2023,Lunch,340,10,3.5,2.5,1.5,0,0,310,0,61,0.5,28,3,0,0,0,4,
11/18/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/18/2023,PreWorkout,300,4.5,2,0,0,0,0,320,125,27,16,1,45,0,10,14.2,22.2,
11/19/2023,Breakfast,397.1,9.7,3,2.5,2.7,0,10,325.5,298,48.4,6.5,10.3,27.3,1,0,16.9,7.1,
11/19/2023,Dinner,460.5,11.8,3.8,0,0,0,16.7,244.6,157.2,48.1,2.7,3.1,38.4,5.6,5.9,9.4,4.7,
11/19/2023,Evening,500,6,1.5,1,2.5,0,5,410,240,77,2,51,32,0,10,31,24,
11/19/2023,Morning,385,11,3.8,4.3,2.5,0,0,330,60,69,1,30,3.5,0,0,1,8.4,
11/19/2023,PreWorkout,580,22,10.5,0,0,0,30,630,247,56,5,22,35,0,10,12.7,5.6,
11/20/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/20/2023,Dinner,460.5,11.8,3.8,0,0,0,16.7,244.6,157.2,48.1,2.7,3.1,38.4,5.6,5.9,9.4,4.7,
11/20/2023,Evening,166,2,1.5,0,0,0,5,118,200,15.6,0,13,20,0,6,14,4,
11/20/2023,Lunch,349.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,33.3,1.9,7.7,30.8,10,0,11,4.8,
11/20/2023,Morning,409.2,12.5,5,0,0,0,92.5,411.5,543.3,39.2,3.9,1.8,29.7,0,0,11.2,9.3,
11/20/2023,PreWorkout,630.4,15,5,1.2,1.2,0,12.5,795.3,330,104.8,9.7,47.3,20.1,23.6,23.6,42,52.8,
11/21/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/21/2023,Dinner,415.5,11.8,3.8,0,0,0,16.7,244.6,152.2,38.1,2.5,3.1,37.4,5.6,5.9,9.4,4.7,
11/21/2023,Evening,210,2,1.5,0,0,0,5,170,240,16,0,13,30,0,10,18,4,
11/21/2023,Lunch,677,25.5,11.7,0,0,0,128.8,1278.4,655.7,77.9,3.2,36.8,35.3,13.3,0,15.1,5.1,
11/21/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/21/2023,PreWorkout,501.6,6,1.5,1.2,1.2,0,12.5,1920.3,220,103.9,4.7,35.3,12.1,23.6,23.6,40.6,48.2,
11/22/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/22/2023,Dinner,491,18,1.5,0,0,0,0,180,500,65,2,2,17,0,0,0,4,
11/22/2023,Evening,500,16,7.5,0,0,0,15,330,145,59,2,38,31,20,25,18,27,
11/22/2023,Lunch,295,4.5,1.5,1.8,1,0,0,290,125,36,0.5,15,26.5,0,10,10.5,4.2,
11/22/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/22/2023,PreWorkout,230,8,3.5,0,0,0,0,250,147,29,5,14,8,0,0,2.7,5.6,
11/23/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/23/2023,Dinner,845.5,23.6,8.5,1.1,0,0,35,1333,175.5,112,6.4,32.1,41.9,10,12.2,4.9,17.9,
11/23/2023,Lunch,409.2,12.5,5,0,0,0,92.5,411.5,543.3,39.2,3.9,1.8,29.7,0,0,11.2,9.3,
11/23/2023,Morning,541.2,7.7,1.7,1.2,2.4,0,12.5,1953.3,286,109.8,4.7,37.6,12.4,23.6,23.6,56.1,49.7,
11/23/2023,PreWorkout,295,4.5,1.5,1.8,1,0,0,290,125,36,0.5,15,26.5,0,10,10.5,4.2,
11/24/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/24/2023,Dinner,750.5,23.1,8.5,0.1,0,0,35,1238,175.5,91.5,5.9,21.6,40.9,10,12.2,4.9,27.9,
11/24/2023,Evening,210,2,1.5,0,0,0,5,170,240,16,0,13,30,0,10,18,4,
11/24/2023,Lunch,400.4,6,1.5,1.2,1.2,0,12.5,605.3,220,77.8,4.7,35.3,12.1,23.6,23.6,40.6,47.2,
11/24/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/24/2023,PreWorkout,425,7.5,2.5,1.8,1,0,0,430,125,62,0.5,28,27.5,0,10,10.5,4.2,
11/25/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/25/2023,Dinner,790,31.8,12.3,0,0,0,52.5,1535,70,94.3,5.5,12.3,30.5,15,3,4.5,24.5,
11/25/2023,Evening,210,2,1.5,0,0,0,5,170,240,16,0,13,30,0,10,18,4,
11/25/2023,Lunch,340,9,3.5,0,0,0,0,320,210,28,5,12,33,0,10,11.4,5.6,
11/25/2023,Morning,409.2,12.5,5,0,0,0,92.5,411.5,543.3,39.2,3.9,1.8,29.7,0,0,11.2,9.3,
11/25/2023,PreWorkout,431.6,3.5,0,1.2,1.2,0,0,1857.8,0,96.9,4.7,28.3,7.1,23.6,23.6,23.6,48.2,
11/26/2023,Breakfast,445.4,9.9,1.4,4.1,3.7,0,7.1,349.7,436.5,58.6,10.6,21.1,28.4,1,0,29.7,12.6,
11/26/2023,Dinner,438.2,15.2,9.5,0,0,0,47.6,1085.9,137.2,51.4,3.8,9.5,22.9,0,0,47.6,11.4,
11/26/2023,Evening,265,2,1.5,0,0,0,5,235,290,16.5,0,13,42.5,0,15,23,4,
11/26/2023,Lunch,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/26/2023,Morning,501.6,6,1.5,1.2,1.2,0,12.5,1920.3,220,103.9,4.7,35.3,12.1,23.6,23.6,40.6,48.2,
11/26/2023,PreWorkout,425,7.5,2.5,1.8,1,0,0,430,125,62,0.5,28,27.5,0,10,10.5,4.2,
11/27/2023,Breakfast,1644,66.4,18.4,4.1,3.7,0,66.3,1593.4,436.5,206.5,15.8,50,50.3,1,0,33.4,12.6,
11/27/2023,Lunch,491,18,1.5,0,0,0,0,180,500,65,2,2,17,0,0,0,4,
11/27/2023,Morning,317.2,7.1,3.7,0,0.3,0,20,639,188.3,42.5,3.6,6.4,19,18.6,8,63.6,12.1,
11/28/2023,Breakfast,362.7,6.7,1,2.5,2.7,0,7.1,335.4,378,46.8,9,17.9,26.5,1,0,28.8,9.1,
11/28/2023,Dinner,300,12,5.4,0,0,0,24,648,162,36,1.2,6,14.4,0,0,18,12,
11/28/2023,Evening,555,17,11.5,0,0,0,50,475,290,55.5,1,41,45.5,0,15,23,4,
11/28/2023,Lunch,349.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,33.3,1.9,7.7,30.8,10,0,11,4.8,
11/28/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/28/2023,PreWorkout,453.1,6.1,2.2,1.4,1.3,0,12.5,1622.3,952.2,96.6,8.1,23.7,12.7,16.3,22.8,35.6,91,
11/29/2023,Breakfast,931.5,20.9,6.2,2.5,3.9,0,99.6,779.9,987.3,119.9,12.9,48,56.5,1,0,55.5,19.9,
11/29/2023,Dinner,256.4,3.4,0.7,0.1,0,0,87.5,715.2,697.7,21.9,2.5,13,29.3,187.9,196.3,2.4,5.4,
11/29/2023,Evening,370,8,4.5,0,0,0,5,330,240,41,1,21,32,0,10,18,10,
11/29/2023,Lunch,200.6,2.3,0.3,0,0,0,0,0,20,40,1,0,4,0,0,0,0,
11/29/2023,Morning,349.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,33.3,1.9,7.7,30.8,10,0,11,4.8,
11/29/2023,PreWorkout,501.6,6,1.5,1.2,1.2,0,12.5,1920.3,220,103.9,4.7,35.3,12.1,23.6,23.6,40.6,48.2,
11/30/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
11/30/2023,Dinner,457,5.7,1,0.1,0,0,87.5,715.2,717.7,61.9,3.5,13,33.3,187.9,196.3,2.4,5.4,
11/30/2023,Evening,420,10,2.5,2.5,4,0,5,235,351.5,46.5,1.5,39.5,34,0,10,19,7,
11/30/2023,Lunch,349.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,33.3,1.9,7.7,30.8,10,0,11,4.8,
11/30/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
11/30/2023,PreWorkout,520.4,6,1.5,1.2,1.2,0,12.5,605.3,220,105.8,4.7,61.3,12.1,23.6,23.6,40.6,47.2,
12/1/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/1/2023,Dinner,410.5,14.3,8.9,0,0,0,44.6,1017.4,128.5,48.2,3.6,8.9,21.4,0,0,44.6,10.7,
12/1/2023,Evening,370,8,4.5,0,0,0,5,330,240,41,1,21,32,0,10,18,10,
12/1/2023,Lunch,349.2,9.4,1.6,0,0,0,83.8,1002.1,592.3,33.3,1.9,7.7,30.8,10,0,11,4.8,
12/1/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
12/1/2023,PreWorkout,550.7,12.2,4.4,3.8,2.8,0,12.5,1791.1,575.5,104.3,5.6,24.6,13.4,12.8,12.8,30.3,94.9,
12/2/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/2/2023,Dinner,485.3,16.9,10.5,0,0,0,52.8,1202.7,151.9,57,4.2,10.5,25.3,0,0,52.8,12.7,
12/2/2023,Evening,439,6.5,3,1.8,1,0,5,382,305,51.4,0.5,28,41.5,0,14,22.5,8.2,
12/2/2023,Lunch,409.2,12.5,5,0,0,0,92.5,411.5,543.3,39.2,3.9,1.8,29.7,0,0,11.2,9.3,
12/2/2023,Morning,440,9.5,3.3,2.5,1.5,0,0,440,135,61,0.5,28,28,0,10,10.5,4.2,
12/2/2023,PreWorkout,407.8,6.7,2.3,1.7,1.7,0,12.5,1698.6,642.5,82.1,6.8,10.4,13.5,16.9,16.9,33.9,119.3,
12/3/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/3/2023,Dinner,552.5,3.7,0.8,0.1,0,0,96.3,612.1,709.9,90,2.4,26.9,37.4,10.6,24,2.4,2.3,
12/3/2023,Evening,295,4.5,1.5,1.8,1,0,0,290,125,36,0.5,15,26.5,0,10,10.5,4.2,
12/3/2023,Lunch,346,13.5,2,0,0,0,80,1055.6,394.9,26.4,1.3,2.6,27.2,0,1.9,5,4.2,
12/3/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
12/3/2023,PreWorkout,440,9.5,3.3,2.5,1.5,0,0,440,135,61,0.5,28,28,0,10,10.5,4.2,
12/4/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/4/2023,Dinner,462.5,3.7,0.8,0.1,0,0,96.3,612.1,699.9,70,1.9,26.9,35.4,10.6,24,2.4,2.3,
12/4/2023,Evening,210,2,1.5,0,0,0,5,170,240,16,0,13,30,0,10,18,4,
12/4/2023,Lunch,466,13.5,2,0,0,0,80,1055.6,394.9,54.4,1.3,28.6,27.2,0,1.9,5,4.2,
12/4/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
12/4/2023,PreWorkout,871.2,23.5,9,1,3,0,12.5,1872.5,400,150.1,7,52,17,0,0,19,181,
12/5/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/5/2023,Dinner,491,18,1.5,0,0,0,0,180,500,65,2,2,17,0,0,0,4,
12/5/2023,Evening,353.1,7.4,0,0,0,0,6.7,6.7,0,68.3,0,16.8,0.7,0,0,2.7,0,
12/5/2023,Lunch,406,13.5,2,0,0,0,80,1055.6,394.9,40.4,1.3,15.6,27.2,0,1.9,5,4.2,
12/5/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
12/5/2023,PreWorkout,570,7.5,2.5,1.8,1,0,0,980,125,97,2.5,30,34.5,0,10,10.5,4.2,
12/6/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/6/2023,Dinner,485.3,16.9,10.5,0,0,0,52.8,1202.7,151.9,57,4.2,10.5,25.3,0,0,52.8,12.7,
12/6/2023,Evening,485,3,1.5,0,0.5,0,5,405,340,70.5,8,40,46.5,0,15,33,10,
12/6/2023,Lunch,346,13.5,2,0,0,0,80,1055.6,394.9,26.4,1.3,2.6,27.2,0,1.9,5,4.2,
12/6/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
12/6/2023,PreWorkout,492.4,7,2.4,1.8,1.7,0,12.5,1699.6,982.6,103.8,9.3,22,14.5,19.8,25.2,38.7,119.5,
12/7/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/7/2023,Dinner,556.1,11.5,3,0,0,0,80,1097.1,364.9,77.9,5.4,12.2,29.7,0,10.9,4.9,6.8,
12/7/2023,Evening,303,2,1.5,0,0,0,5,209,270,30.3,0,26,37.5,0,13,21,4,
12/7/2023,Lunch,406,13.5,2,0,0,0,80,1055.6,394.9,40.4,1.3,15.6,27.2,0,1.9,5,4.2,
12/7/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
12/7/2023,PreWorkout,501.6,6,1.5,1.2,1.2,0,12.5,1920.3,220,103.9,4.7,35.3,12.1,23.6,23.6,40.6,48.2,
12/8/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/8/2023,Dinner,466.1,11.5,3,0,0,0,80,1097.1,354.9,57.9,4.9,12.2,27.7,0,10.9,4.9,6.8,
12/8/2023,Evening,160,2,1.5,0,0,0,5,40,140,29,0,26,5,0,0,8,4,
12/8/2023,Lunch,406,13.5,2,0,0,0,80,1055.6,394.9,40.4,1.3,15.6,27.2,0,1.9,5,4.2,
12/8/2023,Morning,493.8,14.2,5.2,0,1.2,0,92.5,444.5,614.3,55.1,4.1,4.1,31,0,0,26.7,10.8,
12/8/2023,PreWorkout,660,9.3,2.5,1.3,1.3,0,12.5,907.5,320,109,5,50,38.5,25,35,52,50,
12/9/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/9/2023,Dinner,467.3,22.5,5.4,2,5.1,0,80.1,1143.4,932.8,41.5,9.6,13.2,28.7,0,231.8,13.4,26.9,
12/9/2023,Evening,610,7.5,3,1.8,1.5,0,5,565,365,91.5,8.5,42,48,0,15,33.5,14.2,
12/9/2023,Lunch,321,11,1.5,0,0,0,75,945.6,354.9,25.4,1.3,2.6,27.2,10,1.9,11,4.2,
12/9/2023,Morning,310,6.5,2.3,2.5,1.5,0,0,300,135,35,0.5,15,27,0,10,10.5,4.2,
12/9/2023,PreWorkout,451.2,3.8,0,1.3,1.3,0,0,1890,0,101.1,5,30,7.5,25,25,25,51,
12/10/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/10/2023,Dinner,614.5,21.7,6.2,0,0,0,92.5,885.8,605.8,70.8,14.2,5,34.5,7,3.5,16,23.3,
12/10/2023,Evening,210,2,1.5,0,0,0,5,170,240,16,0,13,30,0,10,18,4,
12/10/2023,Lunch,500,9.5,3.3,2.5,1.5,0,0,440,135,75,0.5,41,28,0,10,10.5,4.2,
12/10/2023,Morning,281,12,3.5,2.5,1,0,75,1205.6,394.9,33.4,25.3,1.6,33.2,10,1.9,22,4.6,
12/10/2023,PreWorkout,451.2,3.8,0,1.3,1.3,0,0,1890,0,101.1,5,30,7.5,25,25,25,51,
12/11/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/11/2023,Dinner,731,32,8.5,0,0,0,30,430,500,91,2,10,19,0,0,0,4,
12/11/2023,Evening,210,2,1.5,0,0,0,5,170,240,16,0,13,30,0,10,18,4,
12/11/2023,Lunch,346,13.5,2,0,0,0,80,1055.6,394.9,26.4,1.3,2.6,27.2,0,1.9,5,4.2,
12/11/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
12/11/2023,PreWorkout,440,9.5,3.3,2.5,1.5,0,0,440,135,61,0.5,28,28,0,10,10.5,4.2,
12/12/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/12/2023,Dinner,467.3,22.5,5.4,2,5.1,0,80.1,1143.4,932.8,41.5,9.6,13.2,28.7,0,231.8,13.4,26.9,
12/12/2023,Evening,455,6.5,1.5,0,0,0,5,335,320,51.5,0,29,44.5,0,15,23,4,
12/12/2023,Lunch,406,13.5,2,0,0,0,80,1055.6,394.9,40.4,1.3,15.6,27.2,0,1.9,5,4.2,
12/12/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
12/12/2023,PreWorkout,557.1,6.2,2.3,1.5,1.4,0,12.5,1636.6,864.1,119.9,7.6,46.1,12.7,16.2,21,34.9,96.3,
12/13/2023,Breakfast,427.7,9.2,1.3,3.8,3.5,0,7.1,346.7,424,56.1,10.3,20.4,28,1,0,29.5,11.8,
12/13/2023,Dinner,579,7.9,1.9,0,0,0,40,749.1,1006.6,99.1,19.4,8,27,2,7,7,24.1,
12/13/2023,Lunch,406,13.5,2,0,0,0,80,1055.6,394.9,40.4,1.3,15.6,27.2,0,1.9,5,4.2,
12/13/2023,Morning,448.8,14.2,5.2,0,1.2,0,92.5,444.5,609.3,45.1,3.9,4.1,30,0,0,26.7,10.8,
12/13/2023,PreWorkout,607.4,5.5,1,1.3,1.3,0,8.3,2061.3,245.2,106.7,5,34.6,35.8,25,35,46.2,51,
